SiteID,lat,lon,datum
120330026,30.55,-87.376,NAD83
131850003,30.8484051173184,-83.2936794636872,NAD83
040230004,31.3372,-110.93672,NAD83
040031005,31.3490948594378,-109.539424317269,NAD83
281210001,32.27553,-90.13253,NAD83
040191028,32.29515,-110.9823,NAD83
281230001,32.32,-89.66667,NAD83
280490020,32.32911,-90.18272,NAD83
132150011,32.4304406322351,-84.9317174087266,NAD83
481390015,32.43694,-97.025,NAD83
481390016,32.4821757757009,-97.026933682243,NAD83
482030002,32.6689976774194,-94.1674523225806,NAD83
481130087,32.6766,-96.8716,NAD83
484393006,32.69306,-97.24861,NAD83
481133004,32.7106,-96.8033,NAD83
350250008,32.72666,-103.12292,NAD83
484391006,32.7591643920728,-97.3415657150509,NAD83
060731018,32.81798,-116.96813,NAD83
481130069,32.81995,-96.86008,NAD83
060250007,32.9783434598013,-115.538577768744,NAD83
132450091,33.4337914882033,-82.022277676951,NAD83
010732059,33.52143,-86.84411,NAD83
483030001,33.59085,-101.84759,NAD83
130890002,33.6880364183124,-84.2903065110712,NAD83
060590007,33.83062,-117.93845,NAD83
132230003,33.9285349597135,-85.0454378871978,NAD83
131350002,33.962426231003,-84.0691256231003,NAD83
400190295,34.16667,-97.12639,NAD83
061110007,34.209858569425,-118.86946973352,NAD83
061113001,34.2548356477733,-119.142514453441,NAD83
131150003,34.2608786971047,-85.3231509743875,NAD83
060718001,34.26444,-116.86444,NAD83
061112002,34.2772791058394,-118.684685100365,NAD83
131390003,34.3002608695652,-83.8133734782609,NAD83
060710306,34.5100025442834,-117.330781352657,NAD83
371550005,34.6432535684299,-78.99028,NAD83
060379033,34.67139,-118.130788947368,NAD83
010331002,34.7600121896552,-87.65056,NAD83
450450012,34.8172,-82.41849,NAD83
450450014,34.84399,-82.40116,NAD83
450450013,34.8548,-82.38063,NAD83
450450011,34.88451,-82.35981,NAD83
132950002,34.9788965625,-85.3009275,NAD83
060290011,35.0505593676815,-118.146446908665,NAD83
470654002,35.0509289950577,-85.2929750247117,NAD83
400159008,35.11194,-98.25278,NAD83
470990002,35.1161716769638,-87.4699984024713,NAD83
471570024,35.15083,-90.04139,NAD83
471570038,35.18417,-89.93028,NAD83
040051008,35.2060842857143,-111.652784285714,NAD83
470651011,35.2335148360656,-85.1817402459016,NAD83
371230001,35.2608203865979,-79.838977757732,NAD83
060290016,35.3243496551724,-118.99917,NAD83
060290014,35.3561036520919,-119.040575177729,NAD83
471071002,35.4509118099548,-84.5985793936652,NAD83
060290015,35.623072300885,-117.675975929204,NAD83
471130006,35.651689,-88.8096356956522,NAD83
471192007,35.6519120771253,-87.0229921998247,NAD83
400819005,35.6725,-96.65722,NAD83
471050108,35.7447479073909,-84.3172599109528,NAD83
320031019,35.7856414909091,-115.357058127273,NAD83
371170001,35.8106869539249,-76.898675947099,NAD83
371210004,35.91249,-82.06208,NAD83
470450004,36.0500501869991,-89.3822417008014,NAD83
060310004,36.1015968646409,-119.566162596685,NAD83
370810013,36.1087177358491,-79.8016098427673,NAD83
470370036,36.11825,-86.87355,NAD83
320030540,36.1427307630522,-115.07911313253,NAD83
320030561,36.1639838565297,-115.113927271613,NAD83
471410005,36.1857150590763,-85.4921777658432,NAD83
371890003,36.2204364497041,-81.6615093998309,NAD83
471650007,36.2977362198168,-86.6528516402998,NAD83
061072002,36.3322078746825,-119.290567976291,NAD83
471631007,36.5402843508169,-82.5216487188306,NAD83
471251010,36.625,-87.16917,NAD83
060531003,36.6968096511628,-121.636463604651,NAD83
060195025,36.7269232516704,-119.732273541203,NAD83
060190008,36.7813892515091,-119.772232100604,NAD83
060190011,36.78532,-119.77417,NAD83
060195001,36.8191486557377,-119.716735065574,NAD83
210470006,36.9116818700615,-87.3235298770852,NAD83
401159004,36.92222,-94.83889,NAD83
212270008,37.0365758896797,-86.2505653558719,NAD83
212270009,37.04926,-86.21487,NAD83
211451024,37.05822,-88.57251,NAD83
211990003,37.09798,-84.61152,NAD83
490530007,37.129,-113.183,NAD83
060472510,37.3090281257143,-120.48074984,NAD83
060850005,37.3485,-121.89495685,NAD83
201910002,37.4769298904802,-97.366392021904,NAD83
211950002,37.4827230998249,-82.5352926444834,NAD83
060990005,37.6416599245283,-120.993723069182,NAD83
201730008,37.6597158990536,-97.2972251524711,NAD83
201330003,37.67696,-95.47594,NAD83
290390001,37.6984686885246,-94.036088852459,NAD83
210930006,37.7061633104041,-85.8519490025795,NAD83
201731012,37.74708,-97.31691,NAD83
210590005,37.780814496124,-87.0754824806202,NAD83
211010014,37.8713340600858,-87.4634536566524,NAD83
060130002,37.9360012899669,-122.026193550165,NAD83
181630023,37.97447,-87.55802,NAD83
211110075,38.1936,-85.7119,NAD83
180190006,38.27768,-85.74015,NAD83
180431004,38.30806,-85.83417,NAD83
291890004,38.5325,-90.38278,NAD83
060670010,38.5583090603248,-121.492157772622,NAD83
100051002,38.6453685143354,-75.6127466898349,NAD83
061131003,38.6617644808743,-121.728960546448,NAD83
060610006,38.7458001168614,-121.265587796327,NAD83
290370003,38.77028,-94.58,NAD83
240338003,38.81194,-76.74417,NAD83
200910010,38.838586433121,-94.7464282165605,NAD83
110010042,38.8803815059222,-77.0326530964467,NAD83
110010041,38.8971770689655,-76.9529176394984,NAD83
240030014,38.9025,-76.65306,NAD83
240330025,38.9416076439791,-76.9334153926702,NAD83
200910007,38.9744440074211,-94.686954025974,NAD83
201770013,39.024267443609,-95.71128,NAD83
290950010,39.036,-94.5741,NAD83
240330030,39.05528,-76.87833,NAD83
390610042,39.1049758530184,-84.5511281102362,NAD83
240313001,39.11444,-77.10694,NAD83
202090021,39.1174159761296,-94.6355720034101,NAD83
061010003,39.1388468386389,-121.61787766191,NAD83
325100020,39.1447,-119.7661,NAD83
390610048,39.14603,-84.53838,NAD83
100010003,39.155,-75.51806,NAD83
240031003,39.16953,-76.62793,NAD83
060111002,39.2030282386364,-122.016928977273,NAD83
245100035,39.23278,-76.57972,NAD83
060570005,39.234407140255,-121.055867686703,NAD83
180050008,39.23746,-85.89133,NAD83
245100049,39.26167,-76.6375,NAD83
245100008,39.2877389910314,-76.5471218535127,NAD83
245100040,39.2980259204618,-76.6047076074407,NAD83
240053001,39.31083,-76.47444,NAD83
080350005,39.33293,-104.74522,NAD83
060571001,39.3385772848789,-120.170580384294,NAD83
245100007,39.3445117036507,-76.6853141445956,NAD83
240251001,39.41,-76.29667,NAD83
390090003,39.4424002877698,-81.9086764748201,NAD83
100031007,39.551128759058,-75.7309455163043,NAD83
240150003,39.70111,-75.86,NAD83
080310027,39.73217,-105.0153,NAD83
100032004,39.73944,-75.55806,NAD83
391130038,39.75597,-84.19867,NAD83
060070002,39.757490816777,-121.842295584989,NAD83
100031003,39.76111,-75.49194,NAD83
060070008,39.76154,-121.84162,NAD83
080310026,39.77949,-105.00518,NAD83
180970087,39.78793,-86.13088,NAD83
060631009,39.80833,-120.47167,NAD83
060631010,39.81336,-120.47069,NAD83
490475632,39.86862,-109.0973,NAD83
421010055,39.9225372521246,-75.1867869008499,NAD83
390490039,39.92853,-82.9801,NAD83
390230005,39.9288695050336,-83.809652659396,NAD83
340070002,39.93445,-75.12529,NAD83
060631006,39.9371856992084,-120.938077273527,NAD83
421010047,39.9447168936496,-75.1659816794185,NAD83
421010057,39.9602705518987,-75.1423756253165,NAD83
180570007,39.96088,-85.93955,NAD83
421010048,39.99139,-75.08083,NAD83
421010004,40.00889,-75.09778,NAD83
390490081,40.0877544772118,-82.9597359517426,NAD83
490495010,40.1363745716783,-111.659960681818,NAD83
490490002,40.25361,-111.66306,NAD83
420030133,40.26013,-79.8865,NAD83
421255200,40.26896,-80.24399,NAD83
490130002,40.29418,-110.00973,NAD83
340218001,40.3144422943327,-74.8596816087751,NAD83
390810021,40.31951,-80.60795,NAD83
490494001,40.34139,-111.71361,NAD83
420030067,40.3793573545966,-80.1791566791745,NAD83
420031301,40.4024337927845,-79.8605487234042,NAD83
490495008,40.43028,-111.80389,NAD83
181570008,40.43164,-86.8525,NAD83
490471003,40.45227,-109.51039,NAD83
420030008,40.4655039840638,-79.9609699601594,NAD83
180670004,40.48135,-86.10972,NAD83
420030002,40.49977,-80.07134,NAD83
490353008,40.51795,-112.02305,NAD83
490450003,40.5433507977208,-112.299069230769,NAD83
060890004,40.5497182534247,-122.379666695205,NAD83
420030093,40.606943566879,-80.0212170063694,NAD83
420031008,40.6181552554744,-79.727398649635,NAD83
060893004,40.6304,-122.4031,NAD83
490350003,40.64667,-111.84972,NAD83
060893005,40.69184,-122.40179,NAD83
490353007,40.70444,-111.96861,NAD83
490351001,40.70861,-112.09472,NAD83
060231005,40.71528,-124.20139,NAD83
340130003,40.7209981987578,-74.192868136646,NAD83
490353006,40.73639,-111.87222,NAD83
390030009,40.7710157317073,-84.053537804878,NAD83
060231002,40.8016964756447,-124.161978510029,NAD83
490350012,40.8075,-111.92111,NAD83
360050110,40.8161703858375,-73.9020336495688,NAD83
360050083,40.86586,-73.88075,NAD83
340410007,40.9245923291925,-75.0678141097308,NAD83
310790004,40.9421,-98.36497,NAD83
391530023,41.0880297357204,-81.5416518414322,NAD83
490570007,41.17972,-111.98306,NAD83
490570002,41.2063642572464,-111.975014202899,NAD83
490571003,41.3036650439024,-111.987240926829,NAD83
490030003,41.4927590179334,-112.018299795047,NAD83
390350060,41.4934285168335,-81.6785231392175,NAD83
560370870,41.58872,-109.76098,NAD83
440030002,41.6154593045897,-71.7199390820584,NAD83
490050006,41.63546,-111.86819,NAD83
390950024,41.6441449825297,-83.5465649266247,NAD83
390850007,41.7268149929676,-81.242060140647,NAD83
060932001,41.7278004516129,-122.634123741935,NAD83
090030025,41.77144,-72.67992,NAD83
440070022,41.8078635800691,-71.4150508352535,NAD83
440070028,41.8092957091346,-71.40743,NAD83
490050005,41.8594,-111.8952,NAD83
440070026,41.8746593050193,-71.379953957529,NAD83
261150006,41.92358,-83.34573,NAD83
191130037,42.0076114523589,-91.6787625531915,NAD83
160410001,42.01333,-111.80917,NAD83
250230005,42.06511,-71.01213,NAD83
250230004,42.082018119349,-71.014792079566,NAD83
160410002,42.08222,-111.86417,NAD83
361010003,42.0911223722476,-77.2099770211882,NAD83
410370001,42.1890091799544,-120.352696047836,NAD83
410330011,42.28972,-123.2325,NAD83
410290133,42.3140864299548,-122.879237856682,NAD83
250250044,42.32519,-71.05606,NAD83
250250043,42.3631,-71.0542195621268,NAD83
410330114,42.43414,-123.348482820513,NAD83
250092006,42.4746639130435,-70.9712504347826,NAD83
550590019,42.50472,-87.8093,NAD83
190550001,42.60083,-91.5384202821317,NAD83
250112005,42.60582,-72.59669,NAD83
250170009,42.62668,-71.36207,NAD83
250096001,42.6982339493671,-71.1648410886076,NAD83
330111015,42.7619591631799,-71.444564874477,NAD83
360291007,42.82729,-78.849865,NAD83
160050015,42.87673,-112.46035,NAD83
160770011,42.9125,-112.53556,NAD83
360290023,42.92111,-78.76583,NAD83
550790058,42.9305652247191,-87.9321,NAD83
550790010,43.01667,-87.93333,NAD83
551330027,43.0202194350842,-88.2150201883053,NAD83
550790043,43.02641,-87.91111,NAD83
550790099,43.0401840855615,-87.9221697967914,NAD83
550790026,43.0610801538462,-87.9125523076923,NAD83
550250047,43.073323248974,-89.4358162209302,NAD83
360632008,43.0821721979287,-79.0010326927503,NAD83
550250041,43.1008369256757,-89.3572754054054,NAD83
410190002,43.22769,-123.3644,NAD83
551110007,43.4354462713568,-89.6801479095477,NAD83
550890009,43.4980526036132,-87.8100024654623,NAD83
160190013,43.51827,-112.02071,NAD83
460990007,43.53763,-96.682,NAD83
460990006,43.54429,-96.72643,NAD83
160270004,43.5624,-116.56323,NAD83
160270002,43.58031,-116.56268,NAD83
160010011,43.63611,-116.27028,NAD83
410392013,43.74435,-122.4805126171,NAD83
460710001,43.74561,-101.94122,NAD83
550630012,43.7778814741036,-91.2257061752988,NAD83
160270008,43.78715,-116.95958,NAD83
410399002,43.79047,-123.05834,NAD83
410399004,43.7995412577065,-123.05349,NAD83
410391007,43.8345,-123.0353,NAD83
160450001,43.85644,-116.51546,NAD83
271095008,43.99691,-92.45037,NAD83
410390060,44.02631,-123.08374,NAD83
410391009,44.0467,-123.0177,NAD83
410170120,44.0639,-121.31258,NAD83
461030016,44.06493,-103.20914,NAD83
410390058,44.0663,-123.13983,NAD83
410390059,44.06722,-123.14135,NAD83
461031001,44.079899704142,-103.22847964497,NAD83
461030020,44.0874,-103.27378,NAD83
460110002,44.31028,-96.80071,NAD83
230110016,44.31232,-69.78672,NAD83
551350004,44.35288,-89.05083,NAD83
410432002,44.3958,-122.729962222222,NAD83
230112006,44.5684,-69.62075,NAD83
410430009,44.61565,-123.0916,NAD83
360893001,44.6778585269122,-74.9503516997167,NAD83
550350014,44.7610829493088,-91.2711566820277,NAD83
271390505,44.79144,-93.51253,NAD83
560331003,44.79551,-106.95857,NAD83
270530968,44.89301,-93.23323,NAD83
460290002,44.89965,-97.1288,NAD83
270530050,45.00123,-93.26712,NAD83
270530965,45.00448,-93.24005,NAD83
271630448,45.02124,-92.77525,NAD83
551198001,45.2042276940382,-90.5996584926884,NAD83
460130003,45.4625,-98.48611,NAD83
230210004,45.4649238489647,-69.592193727162,NAD83
410670111,45.4702,-122.81585,NAD83
410670004,45.5285179923761,-122.972423989835,NAD83
271453052,45.54984,-94.13345,NAD83
410510246,45.5613,-122.67878,NAD83
550410007,45.5646354875717,-88.8086265391969,NAD83
410650007,45.6024,-121.20335,NAD83
530110013,45.64833,-122.58694,NAD83
410590121,45.651999265873,-118.819513293651,NAD83
160490003,46.2094,-116.0275,NAD83
530030004,46.42557,-117.05973,NAD83
550030010,46.6071723993289,-90.6731766275168,NAD83
300490026,46.6587959693878,-112.012536071429,NAD83
271377554,46.74366,-92.166,NAD83
300490004,46.850505042735,-111.987154957265,NAD83
530670013,47.0294,-122.82155,NAD83
270210001,47.15994,-94.15099,NAD83
271377001,47.52336,-92.5363,NAD83
160790017,47.53639,-116.23667,NAD83
530330080,47.5683121061947,-122.308173327434,NAD83
530070010,47.59886,-120.6647,NAD83
300290047,48.2025,-114.30556,NAD83
CC0110002,49.13514,-102.98485,NAD83
021700008,61.53416,-149.03166,NAD83
020900033,64.75234,-147.34721,NAD83
020900035,64.76297,-147.3103,NAD83
020900010,64.8409648669202,-147.720811425856,NAD83
020900034,64.84569,-147.72741,NAD83
780100012,17.71444,-64.78528,NAD27
720570008,17.9577121653085,-66.1651633294529,NAD27
720010002,18.1751742982456,-66.7261527192982,NAD27
780300009,18.34528,-64.92333,NAD27
720530003,18.3833534882006,-65.6194201253687,NAD27
720610005,18.4398599779857,-66.1146510952119,NAD27
721270003,18.4494822204214,-66.0527916855754,NAD27
150031004,21.305,-157.87333,NAD27
150031001,21.31028,-157.85806,NAD27
120866001,25.4714997759674,-80.4832202240326,NAD27
120861016,25.7941792375785,-80.2078559023415,NAD27
120113002,26.00083,-80.16056,NAD27
120111002,26.0829472069825,-80.2376917518703,NAD27
120112004,26.21722,-80.12778,NAD27
120112003,26.2908492244898,-80.0967771836735,NAD27
121150013,27.29056,-82.5074472189349,NAD27
121111002,27.44889,-80.40833,NAD27
121030018,27.7857156584537,-82.7399347238743,NAD27
120951004,28.55083,-81.34556,NAD27
121171002,28.745664028838,-81.3101059202714,NAD27
221090001,29.67888,-90.77997,NAD27
120010023,29.7047044625967,-82.3896051762683,NAD27
220512001,29.88306,-90.08333,NAD27
220890005,29.93306,-90.35944,NAD27
220710010,29.9555,-90.12166,NAD27
220710012,29.99444,-90.10278,NAD27
220511001,30.0434254680665,-90.2750358005249,NAD27
120051004,30.14417,-85.61444,NAD27
220190010,30.17714,-93.21451,NAD27
220550005,30.2175,-92.05139,NAD27
220550007,30.2175,-92.05139,NAD27
220470005,30.21778,-91.06056,NAD27
220470009,30.22056,-91.31611,NAD27
280450001,30.23017,-89.56744,NAD27
220550006,30.27483,-92.0172,NAD27
120310032,30.3563179178716,-81.6354153614806,NAD27
221050001,30.50306,-90.37694,NAD27
120330004,30.5251821827411,-87.2038647208122,NAD27
220331001,30.58722,-91.20694,NAD27
010530002,31.10639,-87.07111,NAD27
131270006,31.1696922923588,-81.495912051495,NAD27
220790002,31.17764,-92.41061,NAD27
220290003,31.57424,-91.45524,NAD27
350130017,31.79583,-106.5575,NAD27
130510017,32.09291375,-81.14403625,NAD27
130510091,32.1107265326633,-81.1618816080402,NAD27
040190011,32.3225735575221,-111.037847769912,NAD27
281490004,32.32283,-90.88711,NAD27
011010007,32.42583,-86.28528,NAD27
220170008,32.47167,-93.795,NAD27
011130001,32.4764673589041,-84.9991580986301,NAD27
220171002,32.47833,-93.76583,NAD27
220730004,32.50971,-92.04609,NAD27
132150008,32.5212496433878,-84.9447038484398,NAD27
060730001,32.63123,-117.05908,NAD27
060250005,32.6761446646571,-115.483680979653,NAD27
060731007,32.70917,-117.15398,NAD27
481130050,32.7741974590164,-96.7977525409836,NAD27
130210007,32.7774344247788,-83.6411159221239,NAD27
060730003,32.79119,-116.94209,NAD27
060251003,32.7918424738676,-115.562105888502,NAD27
481130035,32.91667,-96.76861,NAD27
133030001,32.9748591694725,-82.8087769248036,NAD27
060731002,33.12771,-117.07533,NAD27
051390006,33.2187381866667,-92.6694078133333,NAD27
011210002,33.27953604033,-86.34944,NAD27
132450005,33.4691238556933,-81.9914687260428,NAD27
130630091,33.6098398695652,-84.3910460695652,NAD27
131210048,33.7793131578947,-84.3957696240602,NAD27
131210039,33.8022987804878,-84.4355978397213,NAD27
131210032,33.8195235881675,-84.3897308067614,NAD27
011270002,33.83278,-87.2725,NAD27
130670004,33.8992850391937,-84.6615299776036,NAD27
130892001,33.9013552734375,-84.2799223242187,NAD27
130590002,33.918035515211,-83.3444485279686,NAD27
130590001,33.94583,-83.37222,NAD27
061110009,34.40461,-118.81,NAD27
060830011,34.42778,-119.69028,NAD27
051070001,34.529427721519,-90.5858594131185,NAD27
010890014,34.68767,-86.58637,NAD27
051190007,34.7561665540541,-92.279696883446,NAD27
470650031,34.9942446340121,-85.241723880022,NAD27
471570014,35.08583,-89.94944,NAD27
371190010,35.22528,-80.88278,NAD27
051450001,35.2487962376238,-91.7154605940594,NAD27
060792006,35.25661,-120.66889,NAD27
060792002,35.28389,-120.65417,NAD27
471571004,35.37722,-89.83222,NAD27
060290010,35.3855609195402,-119.014746666667,NAD27
051310008,35.3890369448584,-94.4184554992548,NAD27
370990006,35.46667,-83.27806,NAD27
060798001,35.49139,-120.66806,NAD27
040151000,35.5400183739837,-113.410716585366,NAD27
050670001,35.5806122818792,-91.172180987536,NAD27
350490020,35.67111,-105.95361,NAD27
401010169,35.75527,-95.37767,NAD27
470370025,36.1,-86.73444,NAD27
370670022,36.11056,-80.22667,NAD27
471410001,36.17361,-85.50944,NAD27
470370023,36.17633,-86.7389,NAD27
400970186,36.30462,-95.31062,NAD27
400470554,36.42028,-97.88694,NAD27
060271003,36.4877917279412,-117.870700735294,NAD27
471251009,36.5145013677506,-87.3278413677506,NAD27
515200006,36.607890092827,-82.1642698565401,NAD27
210130002,36.6081711262799,-83.73694,NAD27
350450006,36.7275,-108.22083,NAD27
518100008,36.8415805060729,-76.1812922325043,NAD27
060690002,36.84417,-121.36111,NAD27
060870007,36.984,-121.9883,NAD27
212270007,36.99333,-86.41833,NAD27
060850002,37,-121.57444,NAD27
516500004,37.00333,-76.39917,NAD27
211451004,37.0657067597208,-88.637772662014,NAD27
211250004,37.08722,-84.06333,NAD27
517700014,37.25611,-79.985,NAD27
211930003,37.2831190188679,-83.2174676226415,NAD27
517750010,37.29194,-80.05694,NAD27
060852003,37.3062,-121.8489,NAD27
211830032,37.31972,-86.9561,NAD27
510360002,37.3438391744681,-77.2596370127659,NAD27
060811001,37.4829018813559,-122.203398118644,NAD27
060011001,37.5358,-121.9619,NAD27
060510001,37.64806,-118.97333,NAD27
201730009,37.65111,-97.362217941681,NAD27
510870015,37.6708162089301,-77.5669328559393,NAD27
060010007,37.6875,-121.7842,NAD27
201730010,37.7013001964133,-97.3140801964133,NAD27
211510003,37.7381781739879,-84.2853797846684,NAD27
060750005,37.766,-122.3991,NAD27
060771002,37.95083,-121.2675,NAD27
291860006,37.9672526506024,-90.0511589759036,NAD27
181630006,37.9717011065574,-87.5672303688525,NAD27
210290006,37.98556,-85.71306,NAD27
181630012,38.02167,-87.56944,NAD27
210670014,38.03889,-84.5075,NAD27
210670012,38.0650089388795,-84.4992878692699,NAD27
060950004,38.1027,-122.2382,NAD27
201070002,38.1358356088207,-94.7319456088207,NAD27
181470009,38.1675170083102,-86.9832279501385,NAD27
060090001,38.20194,-120.68056,NAD27
210730006,38.21936,-84.8385,NAD27
210430500,38.2385438751069,-82.9882389050471,NAD27
180372001,38.391432071952,-86.9291615856096,NAD27
290990012,38.4377979616088,-90.3614259232176,NAD27
060970003,38.4435,-122.71,NAD27
210190017,38.4592212721146,-82.6405147598989,NAD27
511650003,38.4774531270011,-78.8193442902882,NAD27
390870010,38.51972,-82.66556,NAD27
511130003,38.52194,-78.43611,NAD27
295100007,38.5425355793451,-90.2636811586902,NAD27
060674001,38.5559515301286,-121.457531117129,NAD27
295100087,38.6424959566075,-90.1855864036818,NAD27
291892003,38.6497586800699,-90.3506373601399,NAD27
295100085,38.6564200230814,-90.1984437824582,NAD27
511390004,38.6635333783784,-78.5045674662162,NAD27
295100086,38.6722282369942,-90.2389064739884,NAD27
180830004,38.7408661043689,-87.4847272208738,NAD27
391450013,38.7542775759717,-82.9173749116608,NAD27
510590030,38.7730693643456,-77.105113262063,NAD27
510130020,38.8575939609236,-77.0591934902309,NAD27
200910009,38.86306,-94.76889,NAD27
291831002,38.8725315831987,-90.2264531663974,NAD27
510595001,38.9320005901639,-77.1988284918033,NAD27
290190004,38.95639,-92.32167,NAD27
100010002,38.9849202337662,-75.5556064761905,NAD27
201770011,39.02139,-95.74833,NAD27
511071005,39.0245843679163,-77.4896266346992,NAD27
060333001,39.0316524302135,-122.922234022989,NAD27
201770010,39.04,-95.69167,NAD27
202090022,39.0458332,-94.6944425333333,NAD27
210370003,39.06556,-84.45194,NAD27
211170007,39.0725,-84.525,NAD27
390250022,39.08232,-84.14419,NAD27
290950034,39.1047468855535,-94.5707213133208,NAD27
390610040,39.1286883549784,-84.5041292554113,NAD27
060450006,39.15056,-123.205,NAD27
240032002,39.15972,-76.51167,NAD27
390617001,39.16,-84.45778,NAD27
390618001,39.18028,-84.49194,NAD27
390610041,39.18597,-84.51372,NAD27
390610014,39.1942075424837,-84.4789111176471,NAD27
390610010,39.2149386351706,-84.6908408923885,NAD27
390610006,39.2785503914591,-84.3660077935943,NAD27
390610043,39.29028,-84.41444,NAD27
290470005,39.3030776978417,-94.3765256834532,NAD27
390170016,39.3383482720274,-84.5664539520958,NAD27
245100006,39.34056,-76.58222,NAD27
391650007,39.4278,-84.20221,NAD27
540030003,39.44801,-77.96412,NAD27
181670023,39.4562124526601,-87.3705521190261,NAD27
240051007,39.461556511431,-76.6312434546994,NAD27
291370001,39.47306,-91.78917,NAD27
181670018,39.4861307062877,-87.4013951765719,NAD27
390170003,39.4936618970448,-84.3540314299333,NAD27
390170017,39.525,-84.36944,NAD27
390171004,39.53,-84.3925,NAD27
240430009,39.56556,-77.72194,NAD27
180970042,39.64625,-86.24878,NAD27
100031012,39.6919460414788,-75.761558232642,NAD27
290210005,39.7416820140105,-94.8584801751313,NAD27
180970043,39.7449666083283,-86.1664911888956,NAD27
391130031,39.75944,-84.14444,NAD27
391130032,39.7603642985487,-84.1877578161714,NAD27
180970066,39.76044,-86.10885,NAD27
390570005,39.8081455489362,-83.8869796340425,NAD27
391351001,39.8355775721562,-84.7207304244482,NAD27
180970079,39.89361,-86.04056,NAD27
421010136,39.9275,-75.22278,NAD27
390490025,39.9281669893428,-82.9810840763765,NAD27
390490024,39.9984566203302,-82.9931745612511,NAD27
421010020,40.00222,-75.22028,NAD27
421010024,40.07639,-75.01194,NAD27
180950009,40.1119719851577,-85.6799600185529,NAD27
180350006,40.2011349665924,-85.3880100668151,NAD27
390811001,40.3219635188867,-80.6063737176938,NAD27
420030064,40.3237123522695,-79.8681660519555,NAD27
390810017,40.3662355229592,-80.6152311862245,NAD27
540090011,40.39458,-80.61202,NAD27
420030021,40.41361,-79.94139,NAD27
420030095,40.48694,-80.18806,NAD27
420039002,40.54694,-79.78389,NAD27
360850055,40.6330547649186,-74.1371717179023,NAD27
360610134,40.7143101843318,-73.995225483871,NAD27
360610062,40.72052,-74.00409,NAD27
361030001,40.74583,-73.42028,NAD27
391510017,40.786737775571,-81.3943593147964,NAD27
360610079,40.7995996733668,-73.9340220603015,NAD27
391510020,40.8006258527132,-81.373202868217,NAD27
311090022,40.81259,-96.68302,NAD27
310250002,40.86556,-96.14667,NAD27
361191002,40.9308813069544,-73.7672355515588,NAD27
180030014,41.05056,-85.14972,NAD27
391530017,41.0633729164197,-81.4686851037344,NAD27
180030004,41.0947692579251,-85.1019034293948,NAD27
390990014,41.0958860294118,-80.658446582633,NAD27
391030003,41.10278,-81.91167,NAD27
390990005,41.1111159933775,-80.6452140728477,NAD27
311111002,41.13611,-100.76444,NAD27
391330002,41.1642331777379,-81.2350549371634,NAD27
391550007,41.21417,-80.7875,NAD27
391550005,41.2310309621993,-80.8019222680412,NAD27
310550019,41.2466882829809,-95.9739896022155,NAD27
090090018,41.29389,-72.90139,NAD27
390351002,41.3958074949698,-81.8182668108652,NAD27
390930016,41.43944,-82.16167,NAD27
390350065,41.4464880635838,-81.6621023121387,NAD27
390933002,41.4630630460751,-82.1143851706485,NAD27
390350045,41.4717063127413,-81.657078050193,NAD27
390350038,41.4769650701647,-81.6820975838926,NAD27
390350027,41.4775,-81.70306,NAD27
311770002,41.5511751848592,-96.1464584683099,NAD27
390350034,41.5550772586873,-81.5750873359073,NAD27
180890026,41.5732092173913,-87.4058963188406,NAD27
180892004,41.5854542007435,-87.4744795910781,NAD27
180891003,41.58889,-87.40778,NAD27
180910012,41.60222,-86.73028,NAD27
180890022,41.6066762367347,-87.3047262367347,NAD27
181270024,41.6175362478485,-87.1992183304647,NAD27
390950026,41.6205816319444,-83.6416557638889,NAD27
181270020,41.63139,-87.08694,NAD27
180890006,41.6361257837838,-87.4408378918919,NAD27
390950025,41.66194,-83.47944,NAD27
181410014,41.6634222530121,-86.2078154819277,NAD27
191532520,41.66472,-93.61417,NAD27
180390003,41.66778,-85.96944,NAD27
180892010,41.6783448401323,-87.5083448401323,NAD27
181411008,41.69361,-86.23667,NAD27
181412004,41.69444,-86.2875,NAD27
181410015,41.69669,-86.21468,NAD27
180910011,41.707168197457,-86.8912029693343,NAD27
390853002,41.7225,-81.24194,NAD27
490050004,41.73111,-111.8375,NAD27
390851001,41.755,-81.27306,NAD27
440071010,41.8412506818182,-71.360853513986,NAD27
311570003,41.865,-103.66444,NAD27
490037001,41.94595,-112.23318,NAD27
410350004,42.189299435128,-121.725075666372,NAD27
261610005,42.29389,-83.71111,NAD27
410294001,42.42639,-122.85083,NAD27
190130008,42.49306,-92.34389,NAD27
410291001,42.53611,-122.875,NAD27
160050018,42.79646,-112.25812,NAD27
360290005,42.876893026493,-78.8096148675348,NAD27
550790059,42.955,-87.93417,NAD27
160050020,42.97833,-112.455,NAD27
550250048,43.093,-89.34005,NAD27
330190003,43.36444,-72.33833,NAD27
550270007,43.435,-88.52778,NAD27
330012004,43.5657707705193,-71.4961433835846,NAD27
410250002,43.58639,-119.05111,NAD27
330090010,43.6295830726257,-72.2533691061452,NAD27
500010003,43.86769,-73.35617,NAD27
500010002,43.92652,-73.38464,NAD27
550710007,44.13861,-87.61611,NAD27
550870009,44.3071746952706,-88.3953306387128,NAD27
330070014,44.47111,-71.16667,NAD27
550090009,44.52361,-88.00111,NAD27
300310013,44.65778,-111.09083,NAD27
